"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"lfc_shrunken"	"SYMBOL"	"GENENAME"	"ENTREZID"	"Ctrl_1"	"Ctrl_2"	"Ctrl_3"	"Ctrl_4"	"OB_OA_1"	"OB_OA_2"	"OB_OA_3"	"OB_OA_4"	"OB_OA_5"	"OB_OA_6"	"OB_OA_7"
"ENSG00000203867"	60.1348894751481	-2.00955155372288	0.562362613171828	-3.57340887650521	0.00035236390024649	0.0220922467365552	-1.61837913554765	"RBM20"	"RNA binding motif protein 20"	"282996"	46	343	29	78	12	21	20	23	35	35	60
"ENSG00000204442"	106.180836080899	1.42602340573412	0.414065676210108	3.44395463730859	0.000573271876680408	0.030429048584341	1.25405703278513	"FAM155A"	"family with sequence similarity 155 member A"	"728215"	41	71	49	57	116	58	95	266	117	122	139
"ENSG00000204967"	20.8766066632214	1.82218208466726	0.540701238672756	3.37003497373174	0.000751586439311481	0.0360160635037384	1.47693915700467	"PCDHA4"	"protocadherin alpha 4"	"56144"	8	15	6	5	8	14	20	44	37	26	56
"ENSG00000205403"	741.265454499817	1.61880079908277	0.40254402611896	4.0214254691346	5.78470116015535e-05	0.00641162763000393	1.43263230582589	"CFI"	"complement factor I"	"3426"	467	356	144	399	638	759	848	2003	1245	568	653
"ENSG00000206195"	31.8558195852834	2.00532374045546	0.53669810476227	3.73640920782405	0.000186666804951381	0.0138660972286711	1.62695047348668	"DUXAP8"	"double homeobox A pseudogene 8"	"503637"	24	2	9	11	14	27	30	64	66	79	39
"ENSG00000206384"	227.494870531831	-3.88437919450612	0.491842917691082	-7.89760115432999	2.84322243703034e-15	1.55444657077323e-11	-3.28490682430046	"COL6A6"	"collagen type VI alpha 6 chain"	"131873"	209	405	795	1012	8	34	27	51	65	13	79
"ENSG00000206527"	1478.0240521556	-1.93093050180499	0.497544882074168	-3.8809172224932	0.000104063258280985	0.0095139572855151	-1.62264753596577	"HACD2"	"3-hydroxyacyl-CoA dehydratase 2"	"201562"	598	5453	693	5573	476	692	869	1009	894	569	552
"ENSG00000207205"	17.4615214253457	3.255025683537	0.879380582547404	3.70149824562624	0.000214330138582485	0.0151785716795099	1.96594689736156	"RNVU1-15"	"RNA, variant U1 small nuclear 15"	"101954267"	0	4	1	7	4	2	8	63	22	59	32
"ENSG00000211592"	8660.95863966807	5.62159795698781	1.05177367770161	5.34487416463246	9.04798889400994e-08	5.37686574797078e-05	2.23506528145375	"IGKC"	"immunoglobulin kappa constant"	"3514"	243	582	198	132	7497	763	16245	51418	2646	11138	1147
"ENSG00000211593"	6.20416221290081	5.81457711529136	1.54569166945297	3.76179624319848	0.00016869745555944	0.0129536900145305	1.69618126297413	"IGKJ5"	"immunoglobulin kappa joining 5"	"28946"	0	0	0	0	4	0	17	41	1	2	2
"ENSG00000211598"	309.833139289761	7.18418959390704	1.65506535602729	4.34072864116466	1.4201101301703e-05	0.00223104198381237	1.08367152706048	"IGKV4-1"	"immunoglobulin kappa variable 4-1"	"28908"	5	9	0	0	86	3	573	2533	40	140	11
"ENSG00000211625"	6.13737212966835	5.80096749642079	1.46554915087602	3.95822104837174	7.55100605427184e-05	0.00775993614660056	1.90663485519103	"IGKV3D-20"	"immunoglobulin kappa variable 3D-20"	"28874"	0	0	0	0	4	0	24	29	1	6	4
"ENSG00000211637"	8.20196957061055	5.48446501292646	1.50980310140173	3.63256970914589	0.000280612734865656	0.0185734375793888	1.74087653352064	"IGLV4-69"	"immunoglobulin lambda variable 4-69"	"28784"	0	1	0	0	5	0	51	30	1	1	4
"ENSG00000211638"	18.6784001519457	7.4060598245019	2.15849324357848	3.43112485829406	0.00060108386899629	0.031537866876934	0.782790213650851	"IGLV8-61"	"immunoglobulin lambda variable 8-61"	"28774"	0	0	0	0	14	0	80	79	5	29	0
"ENSG00000211640"	69.2373888286565	8.57313006230912	1.83492569525019	4.67219467496759	2.97998307137702e-06	0.00069624630118942	1.21620731136351	"IGLV6-57"	"immunoglobulin lambda variable 6-57"	"28778"	0	1	0	0	34	1	131	534	7	37	3
"ENSG00000211642"	6.72621305469353	5.92135239872001	1.5280459635917	3.87511406057562	0.000106574767600434	0.0096467809507466	1.76102661935075	"IGLV10-54"	"immunoglobulin lambda variable 10-54"	"28772"	0	0	0	0	10	1	20	33	3	1	0
"ENSG00000211648"	258.625204682287	11.1975186031042	2.33172379341209	4.80224914920926	1.56893305499234e-06	0.000412388019146834	0.654413383306007	"IGLV1-47"	"immunoglobulin lambda variable 1-47"	"28822"	0	0	0	0	4	0	111	1846	47	928	11
"ENSG00000211649"	19.7889385648979	7.48982823612721	2.30041740725284	3.25585618180119	0.00113050999638422	0.0471811011620749	0.669195375365935	"IGLV7-46"	"immunoglobulin lambda variable 7-46"	"28775"	0	0	0	0	4	0	35	147	30	5	0
"ENSG00000211653"	64.6279305258117	7.17027094860558	1.70874012886413	4.1962325502193	2.71391594702931e-05	0.00369092568795987	1.28629026428138	"IGLV1-40"	"immunoglobulin lambda variable 1-40"	"28825"	0	3	0	0	61	3	198	2549	216	185	0
"ENSG00000211659"	59.7070855637325	6.28759683190174	1.2123458033779	5.18630642707956	2.14505759329033e-07	9.30750704288644e-05	2.63509185322564	"IGLV3-25"	"immunoglobulin lambda variable 3-25"	"28793"	0	0	4	1	48	7	272	3163	204	89	9
"ENSG00000211660"	68.1746269951228	4.25893112769498	0.981741913845529	4.3381372106367	1.43695439264758e-05	0.00224460487299509	3.04375524781738	"IGLV2-23"	"immunoglobulin lambda variable 2-23"	"28813"	8	9	2	4	111	15	380	6134	42	94	6
"ENSG00000211662"	152.878814914163	7.67841465816314	1.67790753359857	4.57618462543965	4.73532680004824e-06	0.000973269875233975	1.17605098675079	"IGLV3-21"	"immunoglobulin lambda variable 3-21"	"28796"	0	5	0	0	50	2	486	970	63	132	7
"ENSG00000211663"	65.9342452399334	9.22580264242256	2.66233688492311	3.46530249220846	0.000529635394566407	0.0290756350535775	0.475123118613981	"IGLV3-19"	"immunoglobulin lambda variable 3-19"	"28797"	0	0	0	0	3	0	110	593	13	14	0
"ENSG00000211666"	219.334290263961	5.53198751355743	1.23893346591792	4.46512073952158	8.00236102715293e-06	0.00142918570013281	1.73591365310884	"IGLV2-14"	"immunoglobulin lambda variable 2-14"	"28815"	8	10	8	5	43	5	514	1575	66	219	7
"ENSG00000211668"	77.0183738750399	5.60510456162369	1.50388052165158	3.727094327592	0.000193699979498932	0.0141199537055542	1.27663892589304	"IGLV2-11"	"immunoglobulin lambda variable 2-11"	"28816"	8	0	2	0	40	1	194	441	60	104	2
"ENSG00000211669"	17.5273825279164	7.31652931438908	1.91096637692469	3.82870646115896	0.000128818539927229	0.0108017902069041	1.06994161101065	"IGLV3-10"	"immunoglobulin lambda variable 3-10"	"28803"	0	0	0	0	1	0	49	38	114	4	6
"ENSG00000211677"	692.685708303875	5.94160736976104	1.14000458650959	5.21191532040475	1.86900863684855e-07	8.37560985194952e-05	2.03005220881146	"IGLC2"	"immunoglobulin lambda constant 2"	"3538"	21	24	23	5	179	29	2805	3748	222	825	46
"ENSG00000211679"	1030.72384231849	7.66313854456844	1.22380563335945	6.2617284441913	3.80733539012714e-10	6.72741538821591e-07	1.94237126218471	"IGLC3"	"immunoglobulin lambda constant 3 (Kern-Oz+ marker)"	"3539"	7	20	2	5	324	18	1681	6980	541	1842	55
"ENSG00000211772"	101.849206944867	1.59654698190673	0.474914523271036	3.36175649232689	0.00077448389789087	0.0366254151521542	1.3513095054505	"TRBC2"	"T cell receptor beta constant 2"	"28638"	52	33	37	69	70	25	209	188	189	216	63
"ENSG00000211890"	915.675952563932	7.29607806219262	1.41209055910486	5.16686271652272	2.3805598183022e-07	0.000101679661239233	1.44266257464727	"IGHA2"	"immunoglobulin heavy constant alpha 2 (A2m marker)"	"3494"	7	14	8	10	34	4	1258	7371	101	1466	33
"ENSG00000211892"	1877.83403892947	3.54036965662359	0.971100755966449	3.64572845286293	0.00026663541930243	0.0178645730932628	1.81673803982244	"IGHG4"	"immunoglobulin heavy constant gamma 4 (G4m marker)"	"3503"	258	465	172	125	6739	301	1714	3305	729	694	686
"ENSG00000211893"	1650.33927838217	4.72465272786274	0.824370190796581	5.73122703927146	9.97067005981578e-09	1.0902329470205e-05	2.7600045261627	"IGHG2"	"immunoglobulin heavy constant gamma 2 (G2m marker)"	"3501"	118	169	89	25	1850	147	6844	3981	1028	2711	979
"ENSG00000211895"	6480.41648732807	7.36691529079337	1.17748547537825	6.25648081852294	3.93761509406843e-10	6.72741538821591e-07	2.00931623455766	"IGHA1"	"immunoglobulin heavy constant alpha 1"	"3493"	47	135	49	29	670	84	28531	35883	2638	5872	1299
"ENSG00000211896"	7744.11371248165	5.89997875881976	1.07331573754116	5.49696473503307	3.86383930167623e-08	2.93394197640615e-05	2.21171341688085	"IGHG1"	"immunoglobulin heavy constant gamma 1 (G1m marker)"	"3500"	198	385	149	122	3869	679	5949	55999	3535	12470	485
"ENSG00000211898"	22.7858197814623	5.62610099138773	1.16831364357146	4.81557415882699	1.46777239649644e-06	0.000389543943986667	2.69892984345822	"IGHD"	"immunoglobulin heavy constant delta"	"3495"	2	0	1	0	4	1	32	30	156	14	33
"ENSG00000211899"	909.598469372797	4.99551463198522	0.846572267716241	5.90087204895265	3.61585249889509e-09	4.49286108680892e-06	2.81014412075607	"IGHM"	"immunoglobulin heavy constant mu"	"3507"	27	85	43	32	995	43	534	1009	681	3631	2832
"ENSG00000211900"	19.81110563099	7.49136889270204	1.90468838452327	3.93312047974561	8.38501833178874e-05	0.00821519028089559	1.08292879260095	"IGHJ6"	"immunoglobulin heavy joining 6"	"28475"	0	0	0	0	7	0	36	146	5	21	3
"ENSG00000211934"	88.3201951541641	5.86221327020219	1.32836824968357	4.41309348638723	1.01903966366697e-05	0.00175197913496858	1.66905902767987	"IGHV1-2"	"immunoglobulin heavy variable 1-2"	"28474"	5	3	0	2	69	7	261	309	129	196	0
"ENSG00000211937"	89.0152226409461	8.93625127027052	1.90188197719616	4.6986360759592	2.61904663067097e-06	0.000635017967731518	1.10434285245453	"IGHV2-5"	"immunoglobulin heavy variable 2-5"	"28457"	0	1	0	0	6	2	226	713	2	31	20
"ENSG00000211941"	162.224014350382	10.5246987030351	1.97791952758725	5.32109550274452	1.03144234262986e-07	5.96412185818349e-05	0.999925648633	"IGHV3-11"	"immunoglobulin heavy variable 3-11"	"28450"	0	0	0	0	11	4	86	1422	16	251	10
"ENSG00000211945"	95.4620133797443	6.7803188733458	1.48839556664766	4.5554548973948	5.22723311888791e-06	0.00101195516329472	1.4766299540655	"IGHV1-18"	"immunoglobulin heavy variable 1-18"	"28468"	0	3	0	3	20	1	373	558	55	69	10
"ENSG00000211947"	120.848385028729	9.37772262924886	2.00091023719074	4.68672829742483	2.7760711849884e-06	0.000654713167443044	0.964677028107545	"IGHV3-21"	"immunoglobulin heavy variable 3-21"	"28444"	0	1	0	0	15	0	211	299	46	875	2
"ENSG00000211949"	116.743482011534	7.01332543837092	1.36308723698626	5.14517724769922	2.67268339253186e-07	0.000109133716147101	1.80083339666863	"IGHV3-23"	"immunoglobulin heavy variable 3-23"	"28442"	1	5	0	0	25	1	239	639	93	153	172
"ENSG00000211950"	47.5446509872576	8.0304431042401	2.3801887708558	3.37386815809266	0.000741198582836931	0.0359093968574266	0.615238020576464	"IGHV1-24"	"immunoglobulin heavy variable 1-24"	"28467"	0	1	0	0	3	0	300	215	1	44	0
"ENSG00000211952"	4.62275531929977	5.39829607348197	1.60617770740868	3.36095816084467	0.000776725904527533	0.0366254151521542	1.48657472773207	"IGHV4-28"	"immunoglobulin heavy variable 4-28"	"28400"	0	0	0	0	1	0	17	26	3	6	0
"ENSG00000211955"	78.0127077672127	8.01084382140414	1.82830870889528	4.38155973464927	1.17832728044265e-05	0.00191730681774882	1.20733224006351	"IGHV3-33"	"immunoglobulin heavy variable 3-33"	"28434"	0	2	0	0	16	15	142	542	57	102	0
"ENSG00000211959"	270.978284280239	11.2648661731726	2.09537855352316	5.37605300685736	7.6136385892677e-08	4.73014601082322e-05	0.858448163562211	"IGHV4-39"	"immunoglobulin heavy variable 4-39"	"28394"	0	0	0	0	17	1	1235	1731	26	112	7
"ENSG00000211962"	94.6429264777898	9.02508355339526	1.82306626510355	4.9504967132298	7.4024307481325e-07	0.000235294008059244	1.24526334734672	"IGHV1-46"	"immunoglobulin heavy variable 1-46"	"28465"	0	0	0	1	10	0	111	265	39	660	43
"ENSG00000211964"	88.9078665809272	6.363962611655	1.88494191660518	3.3762115190884	0.00073491396163777	0.0358103530398041	0.849256860508749	"IGHV3-48"	"immunoglobulin heavy variable 3-48"	"28424"	4	3	0	0	22	5	195	700	1	53	0
"ENSG00000211966"	47.9057408289485	4.63793710172793	1.23028677941159	3.76980162620793	0.00016337735339748	0.0128335727944641	2.11231726302024	"IGHV5-51"	"immunoglobulin heavy variable 5-51"	"28388"	0	3	3	7	16	1	302	10965	10	175	30
"ENSG00000211970"	10.8155848877704	5.13598755479792	1.32573867506493	3.87405727191775	0.000107038240334207	0.00965675689034942	3.19335872927582	"IGHV4-61"	"immunoglobulin heavy variable 4-61"	"28391"	0	2	0	0	17	0	14	526	44	24	4
"ENSG00000212907"	6456.4913077362	2.92102146752634	0.853111977972932	3.42396021031957	0.000617156564986639	0.032048377519692	1.75203748878306	"ND4L"	"NADH dehydrogenase subunit 4L"	"4539"	476	1979	1575	1289	19051	2064	3416	13804	5938	5239	1549
"ENSG00000213640"	4.45656819803688	5.35602827846527	1.39279103169542	3.84553616197934	0.000120289121923411	0.0105055061881737	1.98045062800997	"EEF1DP4"	"eukaryotic translation elongation factor 1 delta pseudogene 4"	"442325"	0	0	0	0	1	14	7	0	8	6	17
"ENSG00000213654"	936.943501686758	1.18567169598769	0.327159150683774	3.62414345895442	0.000289920658305829	0.0191431669455269	1.09274834440899	"GPSM3"	"G protein signaling modulator 3"	"63940"	792	449	602	316	720	695	1848	904	1202	1591	1357
"ENSG00000213694"	3613.66892364765	1.94869516314832	0.497626512067979	3.91597938592571	9.00379416247209e-05	0.00871769094590978	1.62147287137707	"S1PR3"	"sphingosine-1-phosphate receptor 3"	"1903"	998	708	2882	729	1338	3175	4068	6606	14061	4450	2774
"ENSG00000215187"	54.2874836642909	-1.71485360717139	0.470985012011315	-3.64099400923228	0.000271587456654072	0.0181082756360109	-1.46455532669517	"FAM166B"	"family with sequence similarity 166 member B"	"730112"	69	190	59	101	7	54	22	12	37	27	60
"ENSG00000215244"	74.8201701331632	-1.17530748387634	0.335947093199583	-3.49848981481767	0.000467900960326207	0.0268708837215908	-1.08027432076988	"LINC02649"	"long intergenic non-protein coding RNA 2649"	"399715"	104	139	72	188	16	51	47	43	59	91	69
"ENSG00000219642"	8.02870555992608	-3.10645106794514	0.908075169922915	-3.42091841164299	0.000624100521036895	0.0322503059415209	-1.93099358407561	"BMPR1AP1"	"bone morphogenetic protein receptor type 1A pseudogene 1"	"100421515"	3	27	35	13	0	5	6	1	0	4	0
"ENSG00000220773"	19.5895073461121	3.4751606964789	0.698692140100682	4.97380820110289	6.56502652962141e-07	0.000213644720492537	2.50467239278171	"RPSAP44"	"ribosomal protein SA pseudogene 44"	"652411"	7	3	1	0	13	66	18	43	30	18	19
"ENSG00000221953"	20.3913726733514	-1.48022483999002	0.447840996333957	-3.3052463979564	0.000948929366718534	0.0420885218316489	-1.28065607991709	"LINC02897"	"long intergenic non-protein coding RNA 2897"	"388759"	19	38	35	57	7	19	15	4	12	13	18
"ENSG00000223764"	206.161001777171	1.65285607816384	0.342523110156797	4.82553156021273	1.39630350511577e-06	0.000381693526158448	1.51153485865818	"LINC02593"	"long intergenic non-protein coding RNA 2593"	"100130417"	136	74	64	96	99	266	351	130	346	389	433
"ENSG00000223884"	29.3562169841154	-1.58387866696339	0.412101229062757	-3.84342136170184	0.000121330889012819	0.0105292101017601	-1.39862791765468	"LOC101929452"	"uncharacterized LOC101929452"	"101929452"	74	44	59	36	11	27	14	11	10	24	22
"ENSG00000224081"	133.216255246788	1.56277489106943	0.395129658318042	3.95509387405069	7.65046060618365e-05	0.00779557804438707	1.38932513906506	"SLC44A3-AS1"	"SLC44A3 antisense RNA 1"	"101928079"	59	17	101	74	102	127	191	111	235	257	222
"ENSG00000224373"	237.659177288832	10.3537386809343	1.8345813121376	5.64365210330764	1.66480312504654e-08	1.5346481999273e-05	1.23206532350415	"IGHV4-59"	"immunoglobulin heavy variable 4-59"	"28392"	0	1	0	0	25	3	465	1981	95	53	26
"ENSG00000224389"	1008.17376123894	2.30447080553668	0.45285659761204	5.0887429214643	3.60444847270306e-07	0.000136848893680293	1.97457739079236	"C4B"	"complement C4B (Chido blood group)"	"721"	379	294	208	344	326	428	2016	935	2658	1159	3091
"ENSG00000224650"	13.7642477565667	6.97232698639028	1.32075461097991	5.27904799909597	1.29856788298422e-07	6.33886636593869e-05	3.65942054418781	"IGHV3-74"	"immunoglobulin heavy variable 3-74"	"28408"	0	0	0	0	6	0	75	899	22	34	17
"ENSG00000225826"	7.71773807034146	5.39989512083428	1.25732231622698	4.29475803550395	1.74883969037722e-05	0.00262602216640011	2.51176824355207	"LINC00626"	"long intergenic non-protein coding RNA 626"	"79100"	0	0	0	1	4	7	3	22	25	4	21
"ENSG00000226777"	56.8491279805437	3.40306316900396	0.995624155241659	3.41801989343857	0.000630784962586646	0.0323511026965639	1.73545258335375	"FAM30A"	"family with sequence similarity 30 member A"	"9834"	20	5	6	2	68	15	94	297	31	40	7
"ENSG00000226791"	158.251362831176	1.46389570880446	0.325442979091192	4.49816343524273	6.8542998442556e-06	0.00125751101035283	1.35017358531104	"LINC02611"	"long intergenic non-protein coding RNA 2611"	"101927070"	107	86	53	70	138	191	328	142	204	311	133
"ENSG00000226943"	4.8990309463578	4.73606470323945	1.26318155857225	3.74931431756536	0.000177318729890651	0.0134271047099469	2.15878115472016	"ALG1L5P"	"ALG1 like 5, pseudogene"	"647415"	1	0	0	0	3	2	6	8	8	21	7
"ENSG00000227467"	29.4490779128874	-1.59353469854681	0.425600177285743	-3.74420590872295	0.000180965202912124	0.013583859126516	-1.39759893996468	"LINC01537"	"long intergenic non-protein coding RNA 1537"	"101928555"	49	73	49	48	4	12	11	12	27	28	31
"ENSG00000227507"	57.5802684586091	2.19712377096409	0.438621963167228	5.00915128622143	5.46705866134682e-07	0.000189174070337439	1.90295576200863	"LTB"	"lymphotoxin beta"	"4050"	32	9	16	17	35	35	162	100	93	79	77
"ENSG00000227630"	10.138326252184	2.67025306709458	0.788215447391874	3.38771978642411	0.000704762259969345	0.0350279657064037	1.78869915691122	"LINC01132"	"long intergenic non-protein coding RNA 1132"	"100506810"	1	3	2	4	2	5	8	20	10	32	32
"ENSG00000228253"	2370.17266410403	2.77974633556936	0.85452671541253	3.25296598155789	0.00114207168941367	0.047374312142355	1.67167275140002	"ATP8"	"ATP synthase F0 subunit 8"	"4509"	277	733	660	456	7744	648	1632	3612	1625	2036	629
"ENSG00000228495"	49.1529988004577	1.87087344228179	0.55265686586032	3.38523513929281	0.000711173049697211	0.0352824437141977	1.49861749909334	"LINC01013"	"long intergenic non-protein coding RNA 1013"	"100507254"	39	16	14	7	20	25	58	163	101	67	46
"ENSG00000229391"	2351.45971327451	2.19944691873421	0.467097667115377	4.70875166711318	2.49238500534171e-06	0.000617405269025102	1.86728443200303	"HLA-DRB6"	"major histocompatibility complex, class II, DR beta 6 (pseudogene)"	"3128"	799	965	734	518	2107	514	7565	1737	3634	4026	3776
"ENSG00000229425"	14.3479211265747	-3.32444601305124	0.850904465125714	-3.90695565636746	9.34662984345979e-05	0.00890327928922158	-2.16477092814663	"LOC101927745"	"uncharacterized LOC101927745"	"101927745"	0	80	15	53	0	2	6	4	3	3	7
"ENSG00000230006"	100.341107594118	3.17238989417657	0.97424458754821	3.25625611342653	0.00112891869607112	0.0471811011620749	1.66262052841615	"ANKRD36BP2"	"ankyrin repeat domain 36B pseudogene 2"	"645784"	12	16	9	35	59	38	110	669	21	98	15
"ENSG00000231826"	10.567728472253	-1.82054755319507	0.560468654037117	-3.24825936309099	0.00116113377064893	0.0478744385436788	-1.46638385491038	"LINC01819"	"long intergenic non-protein coding RNA 1819"	"102723854"	14	23	19	28	2	2	6	3	5	12	10
"ENSG00000233016"	613.111713567857	-1.0768512365186	0.308209715748986	-3.49389127432833	0.000476034844938416	0.0272236161532145	-1.00240865979306	"SNHG7"	"small nucleolar RNA host gene 7"	"84973"	1143	860	1002	890	127	714	289	408	536	621	507
"ENSG00000233392"	96.0961924334893	2.07131076100985	0.533560914300088	3.88205115010523	0.000103579082713478	0.00950146914448198	1.68075453110705	"UICLM"	"up-regulated in colorectal cancer liver metastasis"	"200772"	46	26	30	32	12	340	203	49	167	76	165
"ENSG00000233608"	143.514212075864	-1.90683938802902	0.483173321547258	-3.94649146174457	7.93047484887325e-05	0.00797012722311762	-1.61673257430343	"TWIST2"	"twist family bHLH transcription factor 2"	"117581"	82	400	137	568	30	88	99	32	78	42	151
"ENSG00000233639"	16.411690243132	3.35356958911914	0.940820226597906	3.56451689101749	0.000364526977717026	0.0225957130677384	1.89525338060001	"PANTR1"	"POU3F3 adjacent non-coding transcript 1"	"100506421"	6	3	0	1	14	5	4	82	28	3	28
"ENSG00000233901"	175.929530106428	2.01686323789799	0.440420959326691	4.57939885735988	4.66314213657172e-06	0.000965694344282761	1.74370645394548	"LINC01503"	"long intergenic non-protein coding RNA 1503"	"100506119"	109	73	22	49	75	230	302	174	196	219	580
"ENSG00000234380"	77.4193805476837	1.18805545668023	0.361130547017563	3.28982265967782	0.00100250544019626	0.0436838872544107	1.07652041164787	"LINC01426"	"long intergenic non-protein coding RNA 1426"	"100506385"	75	45	35	24	36	78	140	135	113	108	94
"ENSG00000234593"	198.324605962113	1.7208280169717	0.41776171873892	4.1191615693422	3.80253461562025e-05	0.00485729375012127	1.50946889098541	"KAZN-AS1"	"KAZN antisense RNA 1"	"105376762"	80	58	77	132	59	89	352	285	512	333	351
"ENSG00000235961"	29.2684319191236	-1.96453514385295	0.431360912193195	-4.55427250898684	5.25671763198164e-06	0.00101195516329472	-1.71802386302066	"PNMA6A"	"PNMA family member 6A"	"84968"	84	32	67	52	2	16	15	14	14	18	26
"ENSG00000236120"	294.050662084098	0.997098563393414	0.304929645471138	3.26992989432965	0.00107574141242182	0.0454504903399735	0.928641446319804	"LOC101928228"	"uncharacterized LOC101928228"	"101928228"	194	226	157	187	333	320	486	304	330	418	220
"ENSG00000237111"	6.36615630489207	5.11948659933448	1.55380438885734	3.29480765793134	0.000984890672659339	0.0433542213008304	1.55024954628442	"IGHJ3P"	"immunoglobulin heavy joining 3P (pseudogene)"	"28478"	0	1	0	0	0	2	15	44	2	9	0
"ENSG00000239039"	24.9066892751838	2.32206546703689	0.679217021131894	3.41873862814457	0.000629121264636923	0.0323264264851784	1.68240155606127	"SNORD13"	"small nucleolar RNA, C/D box 13"	"692084"	8	17	0	5	14	21	15	99	33	39	25
"ENSG00000239855"	18.6956834122234	6.680999255439	1.64074632804235	4.07192698911014	4.66257955658907e-05	0.00561481386603167	1.57625396757086	"IGKV1-6"	"immunoglobulin kappa variable 1-6"	"28943"	0	1	0	0	7	0	78	78	15	33	3
"ENSG00000239951"	354.550427888906	6.6190763279454	1.17325022964776	5.64165781576927	1.68420566278237e-08	1.5346481999273e-05	2.07317947709078	"IGKV3-20"	"immunoglobulin kappa variable 3-20"	"28912"	4	17	1	2	53	20	830	2357	117	468	149
"ENSG00000240382"	9.5424739876534	5.72149005014109	1.19962243995394	4.76940899034931	1.8476719359597e-06	0.000472037009732657	4.19130492614846	"IGKV1-17"	"immunoglobulin kappa variable 1-17"	"28937"	0	0	0	1	3	8	41	404	12	24	17
"ENSG00000240864"	31.0610046354233	8.14011766310577	2.32169268937065	3.50611331998136	0.000454701587272548	0.0265319664246601	0.657091422508371	"IGKV1-16"	"immunoglobulin kappa variable 1-16"	"28938"	0	0	0	0	6	0	75	215	42	12	0
"ENSG00000241294"	24.9518309160022	7.82555027977529	1.85359595438985	4.22182097519263	2.42336554751848e-05	0.00339718567215207	1.17231945331806	"IGKV2-24"	"immunoglobulin kappa variable 2-24"	"28923"	0	0	0	0	1	0	106	32	17	16	129
"ENSG00000241351"	406.125642426271	4.04170130677808	1.15204163577613	3.5082944758808	0.000450989547457361	0.0265319664246601	1.60876680198093	"IGKV3-11"	"immunoglobulin kappa variable 3-11"	"28914"	59	59	28	10	1695	65	245	583	141	129	27
"ENSG00000241749"	28.9896436022282	2.3700784207951	0.547346233293426	4.33012648417099	1.49023719818428e-05	0.00230153243217884	1.90731384447171	"RPSAP52"	"ribosomal protein SA pseudogene 52"	"204010"	11	4	13	5	34	22	17	46	86	34	38
"ENSG00000241755"	51.480816502109	8.14516622190185	2.47650916066228	3.28897076226587	0.00100554468691338	0.0437004285555867	0.559682781367807	"IGKV1-9"	"immunoglobulin kappa variable 1-9"	"28941"	0	1	0	0	2	0	105	457	3	6	0
"ENSG00000242113"	6.78221127153231	4.50369287632759	1.35812543764323	3.31610965489529	0.000912800052022527	0.0412352417971501	1.9300802345185	"RN7SL124P"	"RNA, 7SL, cytoplasmic 124, pseudogene"	"106480955"	0	0	0	2	2	30	7	20	11	6	0
"ENSG00000242887"	10.9219219069184	5.89641156393839	1.44083654492414	4.09235286591709	4.27018189570311e-05	0.0052818865294543	2.05103477677599	"IGHJ3"	"immunoglobulin heavy joining 3"	"28479"	0	1	0	0	9	0	14	68	2	20	2
"ENSG00000243238"	33.6709833036923	8.25629582534204	2.26324143279272	3.64799605809364	0.000264293692243509	0.0177949073181492	0.700137970618538	"IGKV2-30"	"immunoglobulin kappa variable 2-30"	"28919"	0	0	0	0	9	1	40	306	2	7	0
"ENSG00000243466"	324.376451724635	6.32226926496329	1.60291225356431	3.94423915027463	8.00537384600933e-05	0.0079866751625734	1.10548626111984	"IGKV1-5"	"immunoglobulin kappa variable 1-5"	"28299"	10	7	9	0	25	2	564	2458	69	515	1
"ENSG00000244437"	164.873638281091	6.59356720415116	1.45435402846562	4.53367410898401	5.79664423515328e-06	0.0011003962973066	1.41871924334023	"IGKV3-15"	"immunoglobulin kappa variable 3-15"	"28913"	8	3	0	0	3	50	450	939	365	91	8
"ENSG00000244731"	1024.39071378976	1.99370969423344	0.429963221892456	4.63693077156287	3.53620782725167e-06	0.000785900627363834	1.73451732356179	"C4A"	"complement C4A (Rodgers blood group)"	"720"	551	141	326	484	570	451	1469	1961	2296	1129	2242
"ENSG00000245164"	21.4383123037095	2.52201877840556	0.770767829000798	3.27208620224204	0.00106757020701291	0.0452872859620716	1.68389178827186	"LINC00861"	"long intergenic non-protein coding RNA 861"	"100130231"	5	12	0	6	13	6	72	63	28	34	4
"ENSG00000246022"	10.0563998869431	-3.10507440200584	0.925747415475471	-3.35412700062581	0.000796158121167683	0.0373948082478347	-1.90138078019	"ALDH1L1-AS2"	"ALDH1L1 antisense RNA 2"	"100862662"	0	32	13	58	0	1	2	1	4	3	9
"ENSG00000246090"	82.7961185669862	-1.67833801976156	0.511188687818003	-3.28320649450501	0.00102633456807856	0.0441824909495992	-1.39749145511761	"LOC100507053"	"uncharacterized LOC100507053"	"100507053"	35	152	95	372	17	25	33	45	39	100	75
"ENSG00000248144"	259.172639432067	-2.19407616265649	0.480247428274348	-4.56863698477339	4.90906180717598e-06	0.000981108328549183	-1.86452748891147	"ADH1C"	"alcohol dehydrogenase 1C (class I), gamma polypeptide"	"126"	85	888	335	955	38	134	57	130	145	161	152
